Id,Article Type,Newspaper,City,State,Publication Date,Page,Headline,Sub Headline,Byline,Event,Location of research,Status,Contributor,User Comments,CM Comments,Page URL,Download File,State-Geo,City-Geo,Latitude,Longitude
23752,Editorial or Opinion Piece,The Staunton News-Leader/The Evening Leader,Staunton,Virginia,"Tuesday, December 22, 1942",4,On the Record,Hitler and the Army IV,Dorothy Thompson,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Jennifer Goss,,Great find Jennifer. Thanks! -Edie,https://newspapers.ushmm.org/article/23752,https://www.newspapers.com/image/315540988,Virginia,Staunton,38.149576,-79.0716958
23208,News Article,San Francisco Examiner,San Francisco,California,"Wednesday, December 9, 1942",7,"2,000,000 Jews Killed By Nazis, Report To FDR","5,000,000 Others Face Death In Europe, Says Dr. S. A. Wise; Pledge Of Justice Reaffirmed",AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,"This is the ninth page of the newspaper, but the page number is 7.",,https://newspapers.ushmm.org/article/23208,https://www.newspapers.com/clip/28508956/,California,San+Francisco,37.7749295,-122.4194155
23207,News Article,San Francisco Examiner,San Francisco,California,"Wednesday, November 25, 1942",5,2 Million Jews Believed Slain,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/23207,https://www.newspapers.com/clip/28508552/,California,San+Francisco,37.7749295,-122.4194155
22964,News Article,Wausau Daily Record-Herald,Wausau,Wisconsin,"Wednesday, November 25, 1942",1,Over 2 Million Jews Slain by Nazis,Race extermination charges confirmed by state department,AP,Nazi Plan to Kill All Jews Confirmed,Wisconsin Historical Society,Published,Arthur Waldman,,Wonderful work Arthur! Thank you for taking the time to resubmit both articles! Keep up the great work! -Megan,https://newspapers.ushmm.org/article/22964,https://newspapers.ushmm.org/manager/article/photo/18226/original,Wisconsin,Wausau,44.9591352,-89.6301221
22963,News Article,Wausau Daily Record-Herald,Wausau,Wisconsin,"Tuesday, November 24, 1942",1,Germans plan to wipe out half of Jews in Poland,"Deadline is End of Year; 250,000 Slain Through September",AP,Nazi Plan to Kill All Jews Confirmed,Wisconsin Historical Society,Published,Arthur Waldman,,,https://newspapers.ushmm.org/article/22963,https://newspapers.ushmm.org/manager/article/photo/18225/original,Wisconsin,Wausau,44.9591352,-89.6301221
22795,News Article,The Twin Falls Times-News/The Times-News/Times News (1942 to 1946),Twin Falls,Idaho,"Tuesday, December 22, 1942",1,"Slovaks Charged $20,000,000 for “Work” of Nazis",,AP,Nazi Plan to Kill All Jews Confirmed,http://newspaper.twinfallspubliclibrary.org/,Published,Joyce Rangen,Full article at http://www.tfpl.org/newspaper/issue/TN/1942/12/22,,https://newspapers.ushmm.org/article/22795,https://newspapers.ushmm.org/manager/article/photo/18090/original,Idaho,Twin+Falls,42.5558381,-114.4700518
22715,,Kennewick Courier-Reporter,Kennewick,Washington,"Thursday, November 26, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,University of Washington,Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/22715,https://newspapers.ushmm.org/manager/article/photo/18017/original,Washington,Kennewick,46.2086683,-119.119948
22687,,The Northwest Enterprise,Seattle,Washington,"Wednesday, November 25, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,University of Washington,Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/22687,https://newspapers.ushmm.org/manager/article/photo/17989/original,Washington,Seattle,47.6062095,-122.3320708
22356,News Article,The Pittsburgh Press,Pittsburgh,Pennsylvania,"Tuesday, November 24, 1942",1,Exile Government Charges - Half of Jews In Poland Doomed by Hitler Axman,,UP,Nazi Plan to Kill All Jews Confirmed,Carnegie Library of Pittsburgh,Published,Rishi Mukherjee,Link to article: https://news.google.com/newspapers?id=glMbAAAAIBAJ&sjid=e0wEAAAAIBAJ&pg=4511%2C5880497.,"Hi Rishi,
Great find. According to the original PDF image you posted, the article starts on page 1. Is it possible for you to post the first part of the article?
Peter G.

[We were able to find page 1 online and approve your article. Thank you for your work, Rishi! -Eric]",https://newspapers.ushmm.org/article/22356,https://newspapers.ushmm.org/manager/article/photo/17679/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22354,News Article,The Pittsburgh Press,Pittsburgh,Pennsylvania,"Tuesday, November 24, 1942",1,Exile Government Charges-Half of Jews in Poland Doomed by Hitler Axman,,UP,Nazi Plan to Kill All Jews Confirmed,Carnegie Library of Pittsburgh,Published,Liam Riley,,"I changed the event module from Massive March on Washington Planned to Nazi Plan to Kill All Jews Confirmed. Thank you for your work, Liam! -Eric",https://newspapers.ushmm.org/article/22354,https://newspapers.ushmm.org/manager/article/photo/17677/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22348,News Article,Pittsburgh Post-Gazette,Pittsburgh,Pennsylvania,"Wednesday, November 25, 1942",,Hitler Edict to Kill All Jews Revealed,,AP,Nazi Plan to Kill All Jews Confirmed,Carnegie Library of Pittsburgh,Published,Samantha Greiner,,"Hi Samantha,
Great find. Your article has been published..
Peter G.",https://newspapers.ushmm.org/article/22348,https://newspapers.ushmm.org/manager/article/photo/17671/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22333,Editorial or Opinion Piece,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, September 11, 1942",37,A New Year's Message to the Jews,,EVERETT R. CLINCHY,Nazi Plan to Kill All Jews Confirmed,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Samantha Greiner,"Article can be found at: 
https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=37",Wonderful find Samantha! Keep up the great work! -Megan,https://newspapers.ushmm.org/article/22333,https://newspapers.ushmm.org/manager/article/photo/17656/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22319,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 4, 1942",3,"Hitler Wants All Jews Murdered by 1942, Dr. Wise Reports",,,Nazi Plan to Kill All Jews Confirmed,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Oliver Daboo,"Article can be found at:
https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=49",Great find Oliver! Keep up the good research! -Megan,https://newspapers.ushmm.org/article/22319,https://newspapers.ushmm.org/manager/article/photo/17642/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22315,News Article,The Jewish Criterion,Pittsburgh,Pennsylvania,"Friday, December 4, 1942",2,Polish Government Reports on Massacres of Jews,,,Nazi Plan to Kill All Jews Confirmed,Pittsburgh Jewish Newspaper Project (https://digitalcollections.library.cmu.edu/portal/collections/pjn/index.jsp),Published,Oliver Daboo,"Article can be found at:
https://digitalcollections.library.cmu.edu/portal/main.jsp?flag=browse&smd=1&awdid=49",,https://newspapers.ushmm.org/article/22315,https://newspapers.ushmm.org/manager/article/photo/17638/original,Pennsylvania,Pittsburgh,40.44062479999999,-79.9958864
22170,News Article,Michigan State News,East Lansing,Michigan,"Wednesday, November 25, 1942",3,Says Jews Slaughtered,,AP,Nazi Plan to Kill All Jews Confirmed,Michigan State University Libraries (https://lib.msu.edu/),Published,Margaret Lincoln,"Although other war-related headline news (e.g.,African Second Front Spreads All Over Tunisia) were included on this p. 3 of the Michigan State News (the newspaper serving MSU students), it was interesting to note the juxtaposition of other advertisements. For example, there is a ""Save Wires for War"" notice urging students not to telephone home on Thanksgiving Day unless urgent  because 'War loaded long distance lines cannot carry the usual flood of social calls this Thanksgiving.'","I noticed that bulletin announcement as well, and thought to myself, how many people today would limit their phone use for the collective good of the society? This is a good new find for us, Gigi. Thanks for sending it along! -Eric",https://newspapers.ushmm.org/article/22170,https://newspapers.ushmm.org/manager/article/photo/17592/original,Michigan,East+Lansing,42.7369792,-84.48386540000001
21952,News Article,The Des Moines Register,Des Moines,Iowa,"Sunday, December 20, 1942",11,Poland Vast Nazi Murder Camp,,AP,Nazi Plan to Kill All Jews Confirmed,"Parks Library, Iowa State University",Published,Garret Geary,This article is important as it expands upon the information Stephen Wise brought forward in regards to Jewish extermination. The estimates and methods are being confirmed to the world for the first time.,"Good find Garret. You may have noticed that under the same headline, there were reports about the status of Jews in different countries. These could be submitted as separate articles under the same headline. The sub-headline would be the name of the country. If you are inclined to do this, the rest of the meta-data would remain the same. 
Thanks, Edie",https://newspapers.ushmm.org/article/21952,https://newspapers.ushmm.org/manager/article/photo/17492/original,Iowa,Des+Moines,41.5868353,-93.6249593
21951,News Article,The Des Moines Register,Des Moines,Iowa,"Thursday, November 26, 1942",14,Jewish Groups Set a Day of Mourning,,AP,Nazi Plan to Kill All Jews Confirmed,"Parks Library, Iowa State University",Published,Garret Geary,This article is important as it demonstrates Stephen Wise and the Jewish communities first awareness of Nazi extermination plans.,"You might be interested to know that it was just a day earlier, on November 25, that the Nazi plans to annihilate all of the Jews in Europe was front page news throughout the country.
Garret, if you submit any articles in the future, and I hope you do, please note that you can go to newspapers.com to do your research. You can clip the article, or the entire page. This will enable the reviewer to make sure that the data is correct. Much of it is not visible in your clipping. Thanks, Edie",https://newspapers.ushmm.org/article/21951,https://newspapers.ushmm.org/manager/article/photo/17491/original,Iowa,Des+Moines,41.5868353,-93.6249593
21915,News Article,The Vernon Daily Record,Vernon,Texas,"Wednesday, November 25, 1942",2,Jews are Told of Hitler's Campaign To Exterminate Race,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,,https://newspapers.ushmm.org/article/21915,https://www.newspapers.com/clip/26087745/,Texas,Vernon,34.1545306,-99.2650804
21914,News Article,The Landmark,Statesville,North Carolina,"Wednesday, November 25, 1942",4,Half of Jews in Europe Killed by The Germans,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,,https://newspapers.ushmm.org/article/21914,https://www.newspapers.com/clip/25990990/,North+Carolina,Statesville,35.7846045,-80.8883072
21912,News Article,The Paris News,Paris,Texas,"Wednesday, November 25, 1942",1,This Day and Time,Nazi Grip Weakens,W.N.F.,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,,https://newspapers.ushmm.org/article/21912,https://www.newspapers.com/clip/25988770/,Texas,Paris,33.6609389,-95.55551299999999
21910,News Article,"The Bee (Danville, VA)/The Danville Bee",Danville,Virginia,"Wednesday, November 25, 1942",3,Slaughter of Jews Confirmed,Hitler's Campaign to Kill Out All Occupies Group,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,,https://newspapers.ushmm.org/article/21910,https://www.newspapers.com/clip/26087245/,Virginia,Danville,36.5859718,-79.39502279999999
21908,News Article,Denton Record-Chronicle,Denton,Texas,"Wednesday, November 25, 1942",4,Many Jews Killed In Europe,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Ryan Liu,,"Great work, Ryan! This article has been published to our database.",https://newspapers.ushmm.org/article/21908,https://www.newspapers.com/clip/26087174/,Texas,Denton,33.2148412,-97.13306829999999
21822,News Article,The Binghamton Press/Press and Sun-Bulletin,Binghamton,New York,"Wednesday, November 25, 1942",16,"Extermination of Jews Is Aim, Says Dr. Wise",All Now in Nazi-Occupied Lands Doomed Under Hitler's Orders,AP,Nazi Plan to Kill All Jews Confirmed,http://fultonhistory.com/Fulton.html,Published,Aidan Delaney,This article is important and relevant because it goes into the detail of Dr. Wise talking about the German plan to kill the Jews.,"You are the first person to find and upload this article. Great work, Aidan! -Eric",https://newspapers.ushmm.org/article/21822,https://newspapers.ushmm.org/manager/article/photo/17387/original,New+York,Binghamton,42.09868669999999,-75.91797380000001
21613,News Article,The Decatur Daily Review,Decatur,Illinois,"Wednesday, November 25, 1942",1,Hilter's Plan Reported to Kill All Jews,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Kristina Lamm,"It explains how Hitler had already killed so many Jews and was planning on continuing. Hitler wanted something cheap, simple and fast to kill the rest of the Jews. It is important because it is the start of death of millions purposely being announced.","Kristina, this is a front page (page 1) article. Good work otherwise! -Eric",https://newspapers.ushmm.org/article/21613,http://www.newspapers.com?product=newscomwc/image/85188319,Illinois,Decatur,39.8403147,-88.9548001
21551,News Article,The Evening News Harrisburg,Harrisburg,Pennsylvania,"Wednesday, November 25, 1942",18,"2,000,000 Slain by Nazis",,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lily Sweeting,,,https://newspapers.ushmm.org/article/21551,https://www.newspapers.com/clip/38981750/,Pennsylvania,Harrisburg,40.2731911,-76.8867008
21550,News Article,The Logan Daily News,Logan,Ohio,"Wednesday, November 25, 1942",1,Hitlers Plans Mass Murders of Jews,Details of Plot Revealed by Dr. Wise,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lily Sweeting,,"Hi Lily,
Great work! I made a few small edits to your submission and it is now published to our database.
-Bethany",https://newspapers.ushmm.org/article/21550,https://www.newspapers.com/clip/25912682/,Ohio,Logan,39.5400672,-82.4070986
21548,News Article,The Bend Bulletin,Bend,Oregon,"Tuesday, November 24, 1942",8,London Reports Mass Execution of Polish Jews,"Half of Population to be Slaughtered, Says News from Nazi Regime",UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Lily Sweeting,,,https://newspapers.ushmm.org/article/21548,https://www.newspapers.com/clip/25425284/,Oregon,Bend,44.0581728,-121.3153096
21531,News Article,The Record-Argus/The Record Argus,Greenville,Pennsylvania,"Wednesday, November 25, 1942",1,View Hitler Plan to Wipe Out Jews,Dr. Wise Says Reports Are Confirmed by State Department,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,https://newscomwc.newspapers.com/,Published,Alexandria Dollhopf,"This article explains the confirmation of rumors that Hitler and the Nazi party in Germany planned to wipe out the entire Jewish population and had already begun doing so in mass amounts.  The article details the ways in which Nazi's were gathering large groups of Jews and mass murdering them in areas such as Poland.  This is important during this time period because it finally gives North Americans a solid depiction of the horror occurring in Germany, which may have led to the Americans assisting in the eventual end of the Holocaust.","Good points, Alexandria! -Eric",https://newspapers.ushmm.org/article/21531,https://newspapers.ushmm.org/manager/article/photo/17149/original,Pennsylvania,Greenville,41.404499,-80.39117850000001
21520,News Article,The Ludington Daily News,Ludington,Michigan,"Wednesday, November 25, 1942",1,Reveals Hitler Plan to Kill All Jews in Nazi-Held Europe,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Katelyn Lombardino,"This article describes Hitler's plan to kill all of the Jews in the parts of Europe that were occupied by the Nazis. This is the first time that the people are hearing about this plan, so that it why it is significant. Dr. Stephen S. Wise made the announcement and also found out that the Nazis have already killed over 2,000,000 Jews. This article also describes the Nazis' plan to speed up the process of killing all of the Jews.","Good summary on the article, Katelyn! -Eric",https://newspapers.ushmm.org/article/21520,https://newspapers.ushmm.org/manager/article/photo/17142/original,Michigan,Ludington,43.9552825,-86.4525831
21487,News Article,Deadwood Pioneer-Times,Deadwood,South Dakota,"Thursday, November 26, 1942",1,"Extermination of Jews is Planned by Nazis, Claimed",Dr. Stephen S. Wise Says Proof of Story is Established,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Annie Cornell,"This article focuses on Dr. Stephen Wise's evidence gathered on Hitler's plan to exterminate every last Jew. It states that Dr. Wise's evidence had already been verified as authentic by the state department officials and ""a representative of President Roosevelt"". In addition to prior death toll counts, the article also describes what is to be done with the remaining half-population of Jews, and mentions specific killing methods and numbers to relay the severity of the situation.","You are the first person to find and submit this article. Great work, Annie! -Eric",https://newspapers.ushmm.org/article/21487,https://newspapers.ushmm.org/manager/article/photo/17118/original,South+Dakota,Deadwood,44.376651,-103.7296415
21445,,Puyallup Press,Puyallup,Washington,"Friday, November 27, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,University of Washington,Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/21445,https://newspapers.ushmm.org/manager/article/photo/17085/original,Washington,Puyallup,47.1853785,-122.2928974
21316,News Article,The Edwardsville Intelligencer,Edwardsville ,Illinois,"Tuesday, November 24, 1942",2,Plan To Exterminate Polish Jews Reported,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,Great finds Luke and congrats on getting all 10! All of your submissions have been really phenomenal! Keep up the great work and thank you for all your help with History Unfolded! -Megan,https://newspapers.ushmm.org/article/21316,https://www.newspapers.com/clip/25182227/,Illinois,Edwardsville+,38.8114364,-89.95315699999999
21313,News Article,Belvidere Daily Republican,Belvidere,Illinois,"Tuesday, November 24, 1942",1,Nazis To Exterminate Half Of Polish Jews Says Exile Government,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,,https://newspapers.ushmm.org/article/21313,https://www.newspapers.com/clip/25182139/,Illinois,Belvidere,42.2639098,-88.84426739999999
21312,News Article,Council Grove Republican,Council Grove,Kansas,"Tuesday, November 24, 1942",1,Exterminate Jews,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,,https://newspapers.ushmm.org/article/21312,https://www.newspapers.com/clip/25182058/,Kansas,Council+Grove,38.6611187,-96.49194729999999
21307,News Article,Mount Carmel Item,Mount Carmel,Pennsylvania,"Tuesday, November 24, 1942",1,To Exterminate Jews,,UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,,https://newspapers.ushmm.org/article/21307,https://www.newspapers.com/clip/25181973/,Pennsylvania,Mount+Carmel,40.7970312,-76.41189609999999
21302,News Article,The Longview (Texas) Daily News,Longview,Texas,"Wednesday, November 25, 1942",1,Rabbi Charges Jewish Extermination By Axis,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,,https://newspapers.ushmm.org/article/21302,https://www.newspapers.com/clip/25181893/,Texas,Longview,32.5007037,-94.74048909999999
21295,,Reno Evening Gazette (aka Gazette Journal),Reno,Nevada,"Tuesday, November 24, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Steven Braverman,,,https://newspapers.ushmm.org/article/21295,https://newspapers.ushmm.org/manager/article/photo/16959/original,Nevada,Reno,39.529919,-119.8142691
21242,,Grays Harbor Washingtonian,Hoquiam,Washington,"Tuesday, November 24, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,University of Washington,Published,Patricia Pawelak-Kort,,Thanks Pat -Jennifer,https://newspapers.ushmm.org/article/21242,https://newspapers.ushmm.org/manager/article/photo/16932/original,Washington,Hoquiam,46.97704299999999,-123.8839028
20871,News Article,The Evening Sentinel (Carlisle),Carlisle,Pennsylvania,"Tuesday, November 24, 1942",1,Half of Polish Jews Face Death ,Himmler Reported to Have Ordered Huge Massacre,Sidney J. Williams  (UP),Nazi Plan to Kill All Jews Confirmed,Ezra Lehman Memorial Libary ,Published,Amanda Partner,The Allies relied heavily on the Russians at this point in time.,"Great find Amanda! When an article such as this one is on the front page, all you need to do is write ""1"" instead of ""front page"". It will save you time. Keep up the great work! -Megan",https://newspapers.ushmm.org/article/20871,https://newspapers.ushmm.org/manager/article/photo/16622/original,Pennsylvania,Carlisle,40.2010241,-77.20027449999999
20849,Editorial or Opinion Piece,The Kokomo Tribune,Kokomo,Indiana,"Saturday, December 26, 1942",4,Explaining a Criminal,,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Heather Dewey,"This editorial mentions that Hitler should be punished for his crimes and plot to eliminate the Jews and other political enemies, indicating that some atrocities were known and regular newspapers did cover Hitler’s actions and even mentality.","I re-categorized this under the event module ""Nazi Plan to Kill All Jews Confirmed"". Though the editorial is closer in date to the Allied Condemnation of the Final Solution, there is no direct reference to the statement by the Allies that they would punish Germany for crimes against Jews. Good find, Heather! -Eric",https://newspapers.ushmm.org/article/20849,https://www.newspapers.com/clip/24927393/,Indiana,Kokomo,40.486427,-86.13360329999999
20721,News Article,Oakland Tribune,Oakland,California,"Wednesday, October 6, 1943",6,Synagogue in Copenhagen Heart Razed in Flame,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Karen Binkley,,,https://newspapers.ushmm.org/article/20721,https://www.newspapers.com/clip/24847701/synagogue/,California,Oakland,37.8043514,-122.2711639
20553,News Article,Michigan State News,East Lansing,Michigan,"Wednesday, November 25, 1942",3,Says Jews Slaughtered,,AP,Nazi Plan to Kill All Jews Confirmed,Michigan State University Libraries (https://lib.msu.edu/),Published,Khyrinn Herring,Link to article: http://archive.lib.msu.edu/DMC/state_news/1942/state_news_19421125.pdf,"It's fascinating to me that a college newspaper reported on this topic on page 3. While it's not front page news, students would have had access to this information. I am going to share this finding by adding it to a document I maintain of articles my colleagues can look at. Thank you for your work, Khyrinn! -Eric",https://newspapers.ushmm.org/article/20553,https://newspapers.ushmm.org/manager/article/photo/16444/original,Michigan,East+Lansing,42.7369792,-84.48386540000001
20472,News Article,The Indianapolis News,Indianapolis,Indiana,"Saturday, June 13, 1942",3,Nazis Plan Mass Murder of Jews,Goebbels Promises Their Extermination to 'Avenge' RAF Raids,,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Dalton Gackle,,"Even though this article appears several months before the relevant event (ie, before the plan is confirmed). it provides important context suggesting that suggestions of such a plan were already reported in the press.

/David",https://newspapers.ushmm.org/article/20472,https://www.newspapers.com/clip/24646226/,Indiana,Indianapolis,39.768403,-86.158068
20346,News Article,Santa Ana Register,Santa Ana,California,"Wednesday, November 25, 1942",1,Nazi Plan to Exterminate Jews In Occupied Europe Is Charged,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20346,https://www.newspapers.com/clip/25107570/,California,Santa+Ana,33.7454725,-117.867653
20341,News Article,The Evening Republican/The Republic,Columbus,Indiana,"Wednesday, November 25, 1942",1,Reports All Jews in Nazi Europe Will Be Killed,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,"Thanks for this submission. I find articles like these especially interesting. Readers of this newspaper knew exactly what was happening overseas, which proves why History Unfolded is a valuable project. Thanks Neha!
-Bethany",https://newspapers.ushmm.org/article/20341,https://www.newspapers.com/clip/25107650/,Indiana,Columbus,39.2014404,-85.9213796
20335,News Article,Ironwood Daily Globe,Ironwood,Michigan,"Wednesday, November 25, 1942",1,WISE EXPLAINS JEWISH POLICY,Offers Proof of Hitler's Race Extinction Order for 1942,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20335,https://www.newspapers.com/clip/25107756/,Michigan,Ironwood,46.4546698,-90.1710081
20320,News Article,Beatrice Daily Sun,Beatrice,Nebraska,"Wednesday, November 25, 1942",2,All Jews In Nazi Europe To Be Killed,Hitler Orders Death Of All Jews In Territory By First Of Next Year; 2 MILLION DEAD NOW,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20320,https://www.newspapers.com/clip/25107907/,Nebraska,Beatrice,40.2659269,-96.7466913
20313,News Article,Eau Claire Leader (Leader-Telegram),Eau Claire,Wisconsin,"Wednesday, November 25, 1942",1,"2,000,000 Jews Reported Slain in Nazi Europe",,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20313,https://www.newspapers.com/clip/25108020/,Wisconsin,Eau+Claire,44.811349,-91.4984941
20308,News Article,The Plain Speaker,Hazleton,Pennsylvania,"Wednesday, November 25, 1942",3,Four Million Jews Killed,Rabbi Wise Reports Half of Europe's Hebrew Population Exterminated,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20308,https://www.newspapers.com/clip/25108097/,Pennsylvania,Hazleton,40.9584181,-75.97464719999999
20305,News Article,The News-Palladium/The Benton Harbor News Palladium,Benton Harbor,Michigan,"Wednesday, November 25, 1942",8,"Hitler Orders Mass Murder Of Jews; 2,000,000 Slain",,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20305,https://www.newspapers.com/clip/25108195/,Michigan,Benton+Harbor,42.1167065,-86.45418939999999
20302,News Article,The Evening Huronite/The Daily Plainsman,Huron,South Dakota,"Wednesday, November 25, 1942",1,Says Hitler To Exterminate All Jews In Europe,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,,https://newspapers.ushmm.org/article/20302,https://www.newspapers.com/clip/25108262/,South+Dakota,Huron,44.3633173,-98.21425719999999
20296,News Article,The Gettysburg Times,Gettysburg,Pennsylvania,"Wednesday, November 25, 1942",6,TWO MILLION JEWS REPORTED KILLED BY NAZIS,,Kenneth L. Dixon (AP),Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Neha Mylvaganan,,"Hi Neha,
This was another great submission. I made a few edits on this one to align with the newspaper article. It has now been published. Thanks for your research!
-Bethany",https://newspapers.ushmm.org/article/20296,https://www.newspapers.com/clip/25108325/,Pennsylvania,Gettysburg,39.8309293,-77.2310955
20280,News Article,The Rhinelander Daily News,"Rhinelander, Wisconsin",Wisconsin,"Wednesday, November 25, 1942",1,Slaughter of Jews In Europe Verified,,AP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,,https://newspapers.ushmm.org/article/20280,https://www.newspapers.com/clip/24968898/,Wisconsin,"Rhinelander,+Wisconsin",45.6366228,-89.4120753
20265,News Article,The Ogden Standard-Examiner,Ogden City,Utah,"Tuesday, November 24, 1942",1,Jews of Poland Face Execution,Nazis to Slaughter Half Of Thousands in Ghetto,UP,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Luke Teitell,,Great submissions Luke! Keep the great work. You are almost up to 10! -Megan,https://newspapers.ushmm.org/article/20265,https://www.newspapers.com/clip/24969255/,Utah,Ogden+City,41.223,-111.9738304
20232,News Article,The Wisconsin Jewish Chronicle,Milwaukee,Wisconsin,"Friday, December 25, 1942",1,Palestine Arabs Protest American Concerns For Jews,Resent Declaration of Congressmen Favoring Commonwealth ,JTA,Nazi Plan to Kill All Jews Confirmed,Newspapers.com (https://www.newspapers.com),Published,Alec McIntosh,,"This is an interesting and relevant find, Alec. Good work! -Eric",https://newspapers.ushmm.org/article/20232,http://www.newspapers.com?product=newscomwc/clip/24636355/,Wisconsin,Milwaukee,43.0389025,-87.9064736
19935,,The Labor Journal,Everett,Washington,"Friday, November 27, 1942",,Newspaper with no coverage,,,Nazi Plan to Kill All Jews Confirmed,University of Washington,Published,Patricia Pawelak-Kort,,,https://newspapers.ushmm.org/article/19935,https://newspapers.ushmm.org/manager/article/photo/15993/original,Washington,Everett,47.9789848,-122.2020794
